SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.0,42,0,0.594356261,3401.0,11,0,1,0,0.0
1,0.001025628,65,0,3420.0,0.0,10,0,2,0,0.0
1,0.240006909,52,1,0.551741376,6000.0,21,1,1,0,0.0
0,0.456195677,65,0,0.395201599,3000.0,6,0,0,0,0.0
0,0.082045898,83,0,0.051864195,4800.0,7,0,0,0,0.0
0,0.446278069,67,0,0.326833658,6666.0,10,0,1,0,1.0
0,0.804108439,59,0,0.46178629,5586.0,5,0,1,0,1.0
0,0.181054055,60,0,0.399379794,6126.0,13,0,3,0,0.0
0,0.0,33,0,0.043632397,11000.0,15,11,0,0,0.0
0,0.9999999,27,0,476.0,0.0,1,0,0,0,0.0
0,0.340947844,58,0,0.574685063,5000.0,17,0,1,0,0.0
0,0.108286238,41,0,4142.0,0.0,17,0,2,0,3.0
0,0.009127364,55,0,0.475078699,7623.0,9,0,1,0,0.0
0,0.77829857,28,0,0.232052689,4554.0,7,0,0,0,1.0
0,0.695076328,57,1,0.386211104,4916.0,7,0,0,0,0.0
0,0.453856089,45,0,0.28037969,11166.0,7,0,2,0,1.0
0,0.031034606,80,0,0.012476008,2083.0,3,0,0,0,0.0
1,0.256790772,70,0,0.805634913,10150.0,20,0,2,0,0.0
0,0.451824021,51,1,0.629158335,5500.0,9,1,1,0,3.0
0,0.182400374,63,0,0.412844037,3160.0,12,0,1,0,0.0
0,0.501841636,36,0,0.277726347,5400.0,8,0,1,0,1.0
0,0.022425494,68,0,0.007492114,2535.0,3,0,0,0,0.0
0,0.295740852,47,0,0.178619035,3750.0,3,0,0,0,2.0
0,0.095218817,29,0,0.430523159,3000.0,8,0,0,0,0.0
0,0.048434473,58,0,0.41347485,4333.0,4,0,1,0,0.0
0,0.157283271,61,2,0.348687641,5752.0,13,0,1,1,1.0
0,0.174041298,58,0,0.768764963,7100.0,6,0,2,0,1.0
1,0.073300887,58,0,0.022236442,6250.0,9,0,0,0,2.0
0,0.005809894,55,0,0.068521381,3881.0,5,0,0,0,0.0
0,0.9999999,68,0,0.14824227,2360.0,3,1,0,0,0.0
0,0.020639353,49,0,0.273418822,4600.0,10,0,1,0,2.0
0,0.382134468,50,3,0.283097419,1200.0,15,0,0,0,0.0
0,0.181754657,53,1,0.310884456,20000.0,13,0,3,0,0.0
0,0.085786464,49,0,0.545690862,5000.0,11,0,1,0,2.0
0,0.9999999,70,0,0.0,2600.0,1,0,0,0,0.0
0,0.223170134,46,0,0.55782235,8724.0,11,0,2,0,2.0
0,0.001068662,43,0,1.361919347,5876.0,13,0,6,0,4.0
0,0.79374283,73,0,2.347356289,6940.0,8,1,2,0,1.0
0,0.9999999,52,0,0.165813715,18562.0,4,0,1,0,4.0
0,0.217497908,73,0,0.319674284,3806.0,10,0,1,0,1.0
0,0.005483812,40,0,0.590191539,4750.0,7,0,2,0,2.0
0,0.0,48,0,0.385661434,10000.0,11,0,3,0,0.0
0,0.650705674,44,0,0.331090175,5200.0,10,0,2,0,1.0
0,0.016194101,54,1,1.155344816,15500.0,14,0,4,0,4.0
0,0.00793907,60,0,0.192627256,10470.0,10,0,2,0,1.0
0,0.9999999,39,1,0.268050879,5345.0,1,2,1,0,0.0
0,0.035313451,67,0,29.0,0.0,3,0,0,0,0.0
0,0.025814993,72,0,0.252671493,2900.0,6,0,0,0,0.0
0,0.269066574,47,1,0.480162549,9350.0,9,0,1,0,1.0
0,0.133830147,55,0,0.219450721,11505.0,16,0,2,0,1.0
0,0.031928832,36,0,0.383812324,16666.0,11,0,2,0,2.0
0,0.360929224,28,0,0.534438558,5850.0,12,1,2,0,0.0
0,0.182431015,50,1,0.649845658,7450.0,13,0,3,0,2.0
0,0.013986171,56,0,0.098180184,4450.0,10,0,1,0,1.0
0,0.485002174,31,0,0.098760496,2500.0,6,0,0,0,0.0
0,0.054860177,68,0,0.107435508,6589.0,5,0,1,0,0.0
0,0.0,59,0,0.10172144,3833.0,4,0,0,0,0.0
0,1.784053156,26,2,0.141130466,2812.0,2,0,0,0,1.0
0,0.49360742,53,0,0.722625434,9506.0,7,0,3,0,1.0
0,0.798582199,48,1,1.538896132,2300.0,14,1,1,0,1.0
0,0.794311717,62,0,0.507859551,26400.0,26,0,6,0,2.0
0,0.518713921,72,0,0.311804009,22000.0,11,0,2,0,1.0
0,0.04128865,34,0,0.365757906,4584.0,5,0,1,0,1.0
0,0.015516143,87,0,0.009330223,3000.0,7,0,0,0,0.0
0,0.046021728,77,0,0.006570803,10500.0,8,0,0,0,0.0
0,0.432109402,53,0,0.287204753,6900.0,11,0,1,0,1.0
0,0.320965238,53,0,0.440823582,6750.0,8,0,1,0,2.0
0,0.380800409,77,0,0.934011998,5500.0,15,0,1,0,0.0
0,0.024176907,56,0,0.008868948,9583.0,9,0,0,0,8.0
1,0.698265087,52,0,0.321279787,6000.0,22,0,1,0,0.0
0,0.043221076,56,0,0.277790355,8833.0,20,0,2,0,0.0
0,0.007909243,41,0,0.521778917,5463.0,6,0,2,0,0.0
1,0.409985282,69,1,0.279980823,14600.0,15,0,2,0,0.0
0,0.097595022,54,0,0.114150868,12500.0,13,0,0,0,1.0
1,0.565371222,41,2,0.833792154,2905.0,10,0,1,0,2.0
0,0.141281865,60,0,0.613038278,3343.0,7,0,2,0,0.0
1,0.54387264,49,3,0.662800163,4913.0,3,0,1,1,0.0
0,0.051523508,41,1,0.31747016,6450.0,7,0,1,0,3.0
0,0.157282084,57,0,683.0,0.0,8,0,1,0,0.0
0,0.006702582,59,0,0.019309872,8751.0,7,0,1,0,0.0
0,0.07527318,73,0,0.460634841,4000.0,6,0,2,0,0.0
0,0.023703989,50,0,0.102675207,5307.0,6,0,0,0,1.0
0,0.046057815,69,0,0.002749656,8000.0,10,0,0,0,0.0
0,0.006947939,68,0,0.226509138,10833.0,13,0,2,0,0.0
0,0.379592192,29,0,0.640857463,6250.0,10,0,2,0,0.0
0,0.114144835,48,0,1552.0,0.0,7,0,1,0,1.0
0,0.099614267,82,0,0.018121547,9049.0,6,0,0,0,0.0
0,0.067205533,42,1,0.951442445,3500.0,6,0,2,0,1.0
0,0.123934934,27,0,0.073385323,5000.0,6,0,0,0,0.0
0,0.114584743,46,0,0.495550445,10000.0,12,0,2,0,3.0
0,0.845077461,37,0,0.740041593,6250.0,6,0,2,1,0.0
0,0.043719517,46,0,2960.0,0.0,13,0,2,0,3.0
0,0.596546118,50,1,0.283606031,9350.0,19,0,2,1,0.0
0,0.102131033,65,0,2.399222654,1800.0,16,0,2,0,0.0
0,0.160311864,39,0,0.678864227,5000.0,7,0,1,0,3.0
0,0.288213805,26,1,0.049638056,2900.0,3,0,0,0,1.0
0,0.116044198,58,0,0.266702298,7483.0,6,0,1,0,3.0
0,0.437312537,26,1,0.259884496,2250.0,3,0,0,0,0.0
0,0.850496908,35,0,0.683465223,2400.0,4,0,1,0,0.0
0,0.058533474,53,0,0.571972758,8662.0,10,0,3,0,2.0
0,0.038050713,29,0,0.186597556,2700.0,5,0,0,0,0.0
0,0.0,63,0,0.405622111,10600.0,18,0,2,0,0.0
0,0.111980828,70,0,0.050928056,6518.0,5,0,0,0,1.0
0,0.783172941,52,2,0.859757012,6666.0,12,0,2,0,0.0
0,0.739646497,45,0,0.178364327,5000.0,5,0,1,0,0.0
0,0.469305054,31,1,0.26802749,9748.0,8,0,1,0,2.0
0,0.993256963,58,5,0.537846987,7384.0,8,3,2,1,3.0
0,0.090527229,66,0,0.167418643,10416.0,6,0,1,0,0.0
0,2340.0,45,0,0.339332853,8333.0,7,0,2,0,2.0
0,0.035276258,65,0,0.024198087,1776.0,3,0,0,0,0.0
0,0.085363398,54,0,0.120751699,2500.0,6,0,0,0,0.0
0,0.978772675,58,0,0.878810046,4100.0,14,0,2,0,0.0
0,0.085366418,32,0,0.0869619,8083.0,6,0,0,0,0.0
0,0.9999999,47,0,0.284513124,8800.0,3,0,1,0,1.0
0,0.561272526,37,0,0.983338887,3000.0,11,0,1,0,1.0
0,0.048650703,66,0,0.440906483,3485.0,14,0,1,0,1.0
0,0.226275921,62,0,0.373775082,15000.0,15,0,3,0,0.0
0,0.007958262,45,0,0.415595544,3500.0,15,0,1,0,0.0
0,0.029365688,62,0,0.206023057,12750.0,7,0,2,0,0.0
0,0.302556296,37,2,0.30370725,18800.0,17,0,1,0,2.0
0,0.878476586,34,0,0.341897952,8250.0,10,0,1,0,3.0
0,0.011559209,51,0,0.001606856,5600.0,5,0,0,0,1.0
0,0.545135422,48,0,0.253398345,6767.0,9,0,1,0,0.0
0,0.066800414,48,0,0.269455253,3083.0,12,0,2,0,2.0
0,0.023571037,48,0,0.439779271,4167.0,7,0,1,0,0.0
0,0.199847744,47,1,0.425823653,5250.0,11,0,1,0,1.0
0,0.032499654,72,1,0.372625264,9000.0,25,0,3,0,0.0
0,0.9999999,26,0,0.168443497,1875.0,2,0,0,0,1.0
1,0.521801393,44,0,0.11936008,8000.0,4,0,0,0,2.0
0,0.248675132,35,0,0.23907455,3500.0,8,0,0,0,0.0
0,0.027963931,57,0,0.09068185,7200.0,3,0,1,0,1.0
1,0.007101896,82,0,52.5,1.0,9,0,0,0,0.0
0,0.001706014,74,0,15.0,0.0,10,0,0,0,0.0
0,0.006161492,41,0,0.001079914,8333.0,3,0,0,0,0.0
0,0.055016071,57,0,0.318506998,6429.0,12,0,1,0,0.0
0,0.564418906,61,0,0.692877202,3916.0,12,0,2,0,0.0
0,0.68677802,36,0,0.437214032,5900.0,11,0,0,0,1.0
0,0.011226239,59,0,0.29631224,6968.0,8,0,1,0,0.0
0,0.760861957,33,0,0.20954033,5764.0,5,0,0,0,0.0
0,0.0,34,0,0.67608098,4000.0,8,0,2,0,1.0
0,0.226658081,34,0,0.766411196,3000.0,10,0,3,0,3.0
0,0.121383581,69,0,0.01211903,8333.0,4,0,0,0,0.0
0,0.0,72,0,0.295667979,3300.0,5,0,1,0,1.0
0,0.08639977,40,0,0.013741049,5166.0,2,0,0,0,0.0
0,0.034014,71,0,0.156084656,5669.0,9,0,1,0,0.0
0,0.158001419,45,0,0.318383088,7000.0,8,0,1,0,0.0
0,0.056516837,74,0,0.438908283,3150.0,7,0,1,0,0.0
0,0.001272694,46,0,0.280539367,8750.0,6,0,1,0,0.0
0,0.191622741,38,0,0.499708157,13705.0,9,0,3,0,0.0
0,0.9999999,34,0,0.671938915,3666.0,4,0,2,0,0.0
0,0.134221477,52,0,0.107357149,10832.0,8,0,1,0,1.0
0,0.046297433,49,0,0.387243957,10300.0,11,0,4,0,0.0
0,0.072500789,42,0,0.098980204,5000.0,16,0,0,0,2.0
0,0.229218175,53,0,2.016983017,1000.0,4,0,3,0,1.0
0,0.585028439,68,0,0.560343966,10000.0,15,0,1,0,0.0
0,0.9999999,28,3,0.256851155,1860.0,3,0,0,0,1.0
0,0.171471421,26,0,0.208496965,2800.0,5,0,0,0,0.0
0,0.052175752,78,0,0.054111033,5691.0,11,0,1,0,0.0
0,0.065186963,39,0,0.409426327,4200.0,4,0,1,0,0.0
0,0.908091908,56,0,0.067786443,3333.0,2,0,0,0,2.0
0,0.9999999,35,0,0.911062907,2304.0,4,0,1,0,1.0
1,0.814880952,41,0,0.19026991,3000.0,7,2,0,6,1.0
0,0.062120316,39,0,0.355369956,8500.0,7,0,1,0,0.0
0,0.990786429,52,0,0.243195786,6833.0,5,0,0,0,0.0
0,0.162167012,79,0,0.329982127,4475.0,14,0,2,0,0.0
0,0.144627967,60,0,0.152182783,2450.0,14,0,0,0,0.0
0,0.032850033,37,0,0.072629761,11000.0,8,0,0,0,5.0
0,0.028098595,50,0,0.210650754,8881.0,4,0,2,0,2.0
0,0.013825421,52,0,0.363116966,6300.0,11,0,1,0,0.0
0,0.0,36,0,0.277657787,8333.0,11,0,1,0,1.0
0,0.098493362,61,0,0.049661149,9000.0,4,0,0,0,1.0
0,0.0,63,0,0.290051795,5598.0,12,0,1,0,0.0
0,0.36715821,35,0,0.245626717,6916.0,7,0,1,0,0.0
1,0.566691357,45,2,0.758058739,5583.0,8,0,2,0,1.0
0,0.233999378,56,0,0.257380237,5656.0,12,0,0,0,0.0
0,0.343730185,57,0,0.237847504,6150.0,9,0,0,0,0.0
0,0.369528461,38,0,0.433391652,4000.0,13,0,2,0,3.0
0,0.0,60,0,0.184392265,11583.0,5,0,1,0,0.0
0,0.029226242,65,0,0.268698504,12500.0,18,0,4,0,1.0
1,0.168511246,27,2,0.177239523,2600.0,5,0,0,0,1.0
0,1.125937031,42,1,0.107262976,11000.0,4,1,0,1,2.0
0,0.9999999,31,0,0.108396947,2619.0,5,0,0,0,1.0
0,0.054828341,56,0,0.32808399,8381.0,14,0,2,0,0.0
0,0.012690409,50,0,0.157917292,4666.0,10,0,1,0,0.0
0,0.070702939,58,0,0.013128176,7083.0,9,0,0,0,0.0
0,0.072928911,53,0,0.229641151,9000.0,8,0,1,0,2.0
0,0.101740388,64,0,0.361220731,3800.0,9,0,1,0,0.0
0,0.029307863,63,0,88.0,0.0,11,0,0,0,0.0
0,0.133796482,49,1,0.581675326,7890.0,10,0,2,0,4.0
0,0.365506983,38,0,0.092138631,3548.0,4,0,0,0,2.0
0,0.9999999,27,0,0.061884669,7820.0,5,0,0,0,0.0
0,0.006471318,81,0,0.078820197,6000.0,6,0,0,0,0.0
0,0.101232621,47,0,0.27759261,10500.0,10,0,1,0,2.0
0,0.10229683,40,0,0.466301193,3100.0,7,0,2,0,0.0
0,0.014198263,58,0,0.090217812,7758.0,9,0,1,0,0.0
0,0.778473909,56,0,0.334077315,11200.0,7,0,2,0,0.0
0,0.148276645,54,1,238.5,1.0,8,0,0,0,1.0
0,0.123838272,55,0,0.212526134,11000.0,14,0,1,0,3.0
0,0.041080823,70,0,0.281743651,5000.0,9,0,1,0,0.0
0,1.008330556,63,0,0.786570743,2084.0,6,0,1,0,0.0
0,0.0,27,0,0.34249226,2583.0,4,0,2,0,0.0
0,0.010577308,35,0,0.326472899,6364.0,9,0,1,0,0.0
0,0.619542804,75,0,0.58716597,5500.0,10,0,2,0,1.0
0,0.01686102,47,0,0.299143597,5020.0,3,0,1,0,0.0
0,0.971257186,39,1,0.751499572,3500.0,7,0,1,0,4.0
0,0.354340803,38,0,0.582683463,5000.0,12,0,3,0,1.0
1,1.010369346,56,0,0.480155067,5416.0,10,0,1,1,2.0
0,0.758129281,58,0,0.345488766,8500.0,7,0,2,0,0.0
0,0.034773072,77,0,0.012881855,2716.0,4,0,0,1,0.0
0,0.155100072,29,0,0.273003033,5933.0,14,0,2,0,0.0
0,0.269479785,47,0,0.535608934,9491.0,14,0,1,0,1.0
0,0.629874025,26,0,0.219096965,1350.0,3,0,0,0,0.0
0,0.755124488,41,2,0.259271203,3100.0,5,0,0,0,1.0
1,0.890479154,34,2,0.221777859,5500.0,5,0,0,0,4.0
0,0.247293366,54,0,0.586531008,10319.0,13,0,3,0,1.0
0,0.242473845,55,0,0.218346105,8742.0,2,0,1,0,2.0
0,0.764791961,41,0,0.373518902,5316.0,4,0,1,0,3.0
0,0.26986096,50,0,0.223347082,8000.0,17,0,0,0,0.0
0,0.737089887,39,1,1.170714537,2840.0,17,0,2,1,3.0
0,0.001999969,57,0,0.1364661,17300.0,7,0,1,0,0.0
0,9.85e-05,39,0,0.356949007,7000.0,11,0,2,0,3.0
0,0.01976948,43,0,0.007610764,7357.0,16,0,0,0,0.0
0,0.177437922,61,0,0.214050706,15500.0,13,0,2,0,0.0
0,0.097952263,56,0,0.492285439,4147.0,11,0,2,0,0.0
0,0.077618806,39,0,0.031172687,2020.0,8,0,0,0,2.0
0,0.200842448,65,0,0.105649058,6000.0,4,0,0,0,1.0
0,0.009193011,36,0,0.30394493,3776.0,9,0,2,0,0.0
0,0.001049948,75,0,0.0,6000.0,3,0,0,0,0.0
0,0.83341607,57,0,0.188629693,6472.0,10,0,2,0,0.0
0,0.9999999,42,0,0.038493584,6000.0,1,0,0,0,0.0
0,0.186171677,67,1,0.714845863,7395.0,15,0,4,0,0.0
0,0.995201919,77,0,0.359875905,2900.0,2,0,1,0,1.0
0,0.450982871,73,0,1.027410513,3100.0,15,0,1,0,1.0
0,0.329245535,67,0,0.255866554,3536.0,7,0,3,0,0.0
1,0.455028475,37,0,0.704573857,4000.0,11,0,2,0,3.0
0,0.038919167,32,0,0.158508159,8150.0,5,0,1,0,2.0
0,0.844194975,71,0,0.465316835,8000.0,9,0,1,0,2.0
0,0.018465332,63,0,0.111223868,4926.0,5,0,0,0,1.0
0,0.434262629,35,0,0.377748168,1500.0,2,0,0,0,0.0
1,0.643856921,28,1,0.896377422,2373.0,11,4,1,0,0.0
0,0.010493881,65,0,0.007458405,3485.0,5,0,0,0,0.0
0,0.077340952,44,1,0.670938215,4369.0,11,0,2,0,1.0
1,0.237140558,79,0,0.225836217,4334.0,7,0,1,0,0.0
0,0.0,61,0,0.146097655,2600.0,3,0,0,0,0.0
0,0.027749306,84,0,0.015804598,2087.0,2,0,0,0,1.0
0,0.317447473,47,0,1.831204886,1800.0,7,0,1,0,1.0
0,0.139459004,82,0,0.111962679,3000.0,4,0,0,0,1.0
0,0.04559544,65,0,0.294095454,5300.0,3,0,1,0,0.0
0,0.23987476,52,0,0.55381413,8166.0,13,0,2,0,0.0
0,0.045177819,71,0,0.349883372,3000.0,5,0,1,0,0.0
0,0.049796097,67,0,94.0,0.0,4,0,0,0,0.0
0,0.055947203,58,0,0.079057559,16000.0,11,0,0,0,0.0
0,0.454954505,68,1,0.509942795,3670.0,7,0,2,0,0.0
0,0.176623377,51,1,1.159520516,2168.0,9,0,2,0,0.0
0,0.0,51,3,0.246275464,6577.0,6,0,1,0,1.0
0,0.016196761,34,0,0.396901073,3355.0,5,0,1,0,0.0
0,0.324184375,81,2,0.467122118,3512.0,14,0,1,0,0.0
0,0.078400085,54,0,0.315214519,11350.0,8,0,3,0,0.0
0,0.023563199,35,0,0.346220504,7500.0,6,0,2,0,0.0
0,0.249189061,63,0,0.493305545,15833.0,18,0,2,0,1.0
0,0.489139179,34,1,0.061764232,6200.0,3,0,0,0,1.0
0,0.346715262,49,0,0.620547317,6540.0,11,0,2,0,1.0
0,0.052991819,47,0,0.27507215,5543.0,4,0,1,0,0.0
0,0.283086765,34,0,0.553445065,2684.0,10,0,2,0,2.0
0,0.9999999,50,0,0.273078952,5686.0,11,0,1,0,5.0
0,0.796410179,48,1,0.28336731,8338.0,9,0,2,0,3.0
0,0.206779322,44,0,0.237587471,3000.0,4,0,0,0,3.0
0,0.56513199,38,0,0.414678482,4400.0,6,0,0,0,0.0
0,0.359724542,47,0,0.342283503,4133.0,9,0,1,0,2.0
0,1.100362455,32,0,0.632333768,2300.0,4,0,1,0,1.0
0,0.0,42,0,0.483205749,6400.0,3,0,1,0,4.0
0,0.256313203,44,0,0.730244184,5200.0,14,0,3,0,1.0
1,0.646423923,43,1,0.943647949,5021.0,17,0,1,0,0.0
0,0.073808303,69,0,0.05357521,14166.0,12,0,0,0,0.0
0,0.007062059,48,0,0.555035567,10683.0,14,0,3,0,0.0
0,0.040607391,38,0,0.348730172,12166.0,11,0,2,0,1.0
1,0.01201839,66,0,0.025987006,2000.0,14,0,0,0,0.0
0,0.9999999,62,1,0.391888649,8333.0,4,0,1,0,1.0
0,0.679860836,48,0,0.662079346,9300.0,13,0,1,0,0.0
0,0.104515515,61,1,0.326824733,4301.0,10,0,1,0,0.0
0,0.159358557,60,2,0.233233897,9050.0,15,0,2,0,0.0
0,0.602427847,64,1,0.490250975,10000.0,10,0,2,0,0.0
0,0.057074228,63,0,0.315124724,3166.0,8,0,0,0,0.0
0,0.001452346,76,0,0.000243843,4100.0,7,0,0,0,0.0
0,0.638872226,50,0,0.172965407,5000.0,7,1,0,0,3.0
0,0.125836354,77,0,0.891195694,2600.0,7,0,2,0,0.0
0,0.002032193,61,0,0.567474048,2600.0,8,0,1,0,0.0
0,0.0,22,0,0.0,1000.0,2,0,0,0,0.0
0,0.0,49,0,0.369431528,6666.0,7,0,1,0,0.0
0,0.186531942,76,0,0.255441314,7488.0,16,0,2,0,0.0
0,0.080619056,73,0,0.219641705,20150.0,22,0,2,0,0.0
0,0.486483784,33,0,0.345694273,4853.0,10,0,1,0,1.0
0,0.137606586,25,0,0.343034881,4500.0,5,0,1,0,0.0
0,0.710255069,44,0,0.463768116,8900.0,7,0,2,0,4.0
0,0.075643051,67,0,0.12462908,3032.0,8,0,1,0,0.0
0,0.027915051,47,0,0.595847195,8716.0,15,0,2,0,1.0
0,0.693267308,68,0,0.350946091,2800.0,4,0,1,0,1.0
0,0.3556302,44,0,0.774671357,5400.0,10,0,2,0,0.0
0,0.001758859,50,0,0.092971776,5420.0,3,0,1,0,0.0
0,0.115478045,50,0,0.447191237,9950.0,19,0,3,0,2.0
0,0.009155015,37,0,0.075491573,5695.0,6,0,1,0,1.0
0,0.019144213,59,0,141.4,9.0,6,0,2,0,0.0
0,0.156413307,57,0,0.487252125,6000.0,11,0,1,1,0.0
0,0.297996096,50,1,0.381981154,4350.0,12,0,2,0,2.0
0,0.056111867,73,0,0.108111288,17000.0,15,0,3,0,1.0
0,0.951790634,53,0,0.133227457,5666.0,3,0,0,0,1.0
0,0.000123892,34,0,0.089610513,10500.0,12,0,1,0,0.0
0,0.020530596,84,0,0.386333184,2238.0,2,0,1,0,0.0
0,0.319181411,41,0,1.264122646,6000.0,11,0,2,0,3.0
0,0.048934442,60,0,0.007802975,4100.0,12,0,0,0,0.0
0,0.860392632,44,1,0.446523029,7750.0,10,0,2,0,3.0
0,0.1226487,29,0,0.154997177,3541.0,5,0,0,0,0.0
0,0.077131087,62,0,0.296022604,4600.0,17,0,2,0,0.0
0,0.964474433,51,0,0.109468223,3854.0,6,0,0,0,2.0
0,0.135086502,51,0,0.114251945,10152.0,6,0,0,0,1.0
0,0.251497006,30,0,0.211995002,2400.0,5,0,0,0,0.0
0,0.502021133,47,1,0.543497364,2275.0,9,0,0,0,2.0
0,0.249851335,38,0,0.314624717,7500.0,5,0,1,0,1.0
0,0.088407443,45,0,0.28314316,8500.0,12,0,1,0,3.0
0,0.319542529,42,0,0.005961309,26000.0,2,0,0,0,1.0
0,0.006043586,67,0,0.158670841,9900.0,16,0,1,0,0.0
0,0.12038977,64,0,0.292123085,22000.0,24,0,2,0,0.0
0,1.004416299,42,0,0.283397394,10666.0,6,0,2,0,3.0
0,0.034199023,76,0,0.332977873,3750.0,6,0,1,0,0.0
0,0.395837049,72,0,0.169153183,4758.0,9,0,0,0,0.0
0,0.040943644,62,0,0.009492365,2422.0,5,0,0,0,0.0
0,0.052060162,39,0,0.403839055,5417.0,9,0,1,0,2.0
0,0.049396787,62,0,0.157344687,5166.0,5,0,1,1,0.0
0,0.459050778,51,0,0.161811364,10400.0,8,0,1,0,4.0
0,0.451746673,41,0,0.330861534,7416.0,5,0,2,0,0.0
1,0.312683787,51,0,1.85106383,1550.0,5,0,1,0,1.0
0,0.0,55,0,0.267604475,12155.0,7,0,1,0,1.0
0,0.361118438,62,0,0.298200212,8500.0,8,0,2,0,0.0
0,0.776262667,56,0,0.263573643,10000.0,9,0,2,0,4.0
0,0.287287677,51,0,0.303116147,6000.0,12,0,0,0,3.0
0,0.014075014,71,0,0.008962427,2900.0,4,0,0,0,0.0
0,0.385848125,61,0,0.538852833,5700.0,20,0,1,0,0.0
0,0.02038484,72,0,0.011753183,4083.0,9,0,0,0,0.0
0,0.067802072,57,0,0.528395457,6250.0,30,0,2,0,0.0
0,0.366794376,66,1,0.537846245,6750.0,17,0,2,1,0.0
1,0.9999999,41,1,0.565311889,4600.0,1,5,0,0,1.0
0,0.737142316,39,0,0.312968703,10000.0,11,0,1,0,1.0
0,0.008749453,41,0,0.152999535,6450.0,6,0,1,0,0.0
0,0.104404345,45,0,0.328291594,4032.0,8,0,1,0,1.0
0,0.774522548,44,0,0.423758538,10833.0,6,0,1,0,2.0
0,0.010986338,62,1,0.162435055,10200.0,14,0,1,0,0.0
0,0.087912088,84,0,0.030492377,4000.0,5,0,0,0,0.0
0,0.9999999,55,0,0.307514656,5628.0,4,2,0,1,2.0
0,0.000400992,45,0,0.167032622,6375.0,11,0,1,0,0.0
0,0.057212507,48,0,0.085562549,10167.0,11,0,1,0,0.0
0,0.16511812,86,1,0.265715795,3785.0,6,0,1,0,0.0
0,0.336973536,53,0,0.69634985,5670.0,14,0,2,0,1.0
0,0.22324159,44,0,0.250066649,3750.0,5,0,1,0,0.0
0,0.0,67,0,0.0,5500.0,3,0,0,0,1.0
0,0.986455777,52,0,0.054079039,8653.0,4,0,0,0,1.0
0,0.013541605,89,0,0.084596669,5342.0,10,0,0,0,0.0
0,0.04023994,67,0,1.373865699,550.0,3,0,1,0,1.0
0,0.005141899,63,0,0.277863777,3875.0,7,0,2,0,0.0
0,0.24750051,40,0,0.812633073,5635.0,5,0,3,0,2.0
0,0.013681534,65,0,0.20555962,4100.0,4,0,1,0,1.0
0,0.498675066,44,0,0.506487172,10250.0,8,0,3,0,2.0
0,0.005832361,52,0,3.229885057,434.0,2,0,1,0,0.0
0,0.790728371,61,0,0.433371226,7916.0,7,0,1,0,1.0
0,0.000999875,36,0,0.268669406,7056.0,5,0,1,0,0.0
0,0.111921205,58,0,0.497593484,2700.0,10,0,2,0,1.0
0,0.334212518,68,0,0.801018244,7070.0,9,0,2,0,0.0
0,0.064523387,87,0,0.017283245,7000.0,5,0,0,0,0.0
0,0.717723774,53,2,0.508987025,8400.0,20,0,2,0,1.0
0,0.000292128,30,0,0.776759683,2400.0,5,0,1,1,0.0
0,0.523054702,55,0,0.4905019,5000.0,16,0,2,0,0.0
0,0.033056879,60,0,0.105357601,3900.0,7,0,0,0,1.0
0,0.536695805,63,0,0.400761124,6831.0,8,0,2,0,0.0
0,0.456351455,45,0,0.573785243,6667.0,11,0,2,0,3.0
0,0.26881874,28,0,0.049994118,8500.0,6,0,0,0,0.0
0,0.083256734,49,0,0.017796441,5000.0,2,0,0,0,3.0
0,0.635790241,60,0,0.812591508,4097.0,8,0,2,0,0.0
0,0.621409689,45,0,0.184973347,25700.0,11,0,2,0,0.0
0,0.271799514,45,1,0.426821647,8000.0,8,0,2,0,1.0
0,0.030790936,65,0,0.142336975,6041.0,8,0,1,0,0.0
0,0.805322667,48,4,0.69047619,7307.0,14,0,2,2,4.0
0,0.043131896,72,1,0.375359154,8700.0,4,0,2,0,1.0
0,0.600856745,49,0,0.510513355,5278.0,8,0,1,0,0.0
0,0.403792047,53,0,0.908410392,9083.0,10,0,3,0,1.0
0,0.223180722,40,1,0.52107982,6000.0,16,0,2,0,1.0
0,0.000185107,49,0,0.317834742,7333.0,24,0,1,0,2.0
0,0.195704966,72,0,0.00066521,184903.0,3,0,0,0,0.0
0,0.252566432,63,0,0.037640169,14000.0,9,0,0,0,1.0
0,0.0,31,0,0.0,3500.0,3,0,0,0,0.0
0,0.025204187,70,0,0.151207507,6500.0,10,0,2,0,0.0
0,0.58510469,50,0,0.861027794,5000.0,12,0,2,0,3.0
0,0.043892489,56,0,0.060889359,12300.0,10,0,0,0,0.0
1,4.237015362,33,0,4.049980008,2500.0,20,0,7,0,1.0
0,0.0,33,0,0.572345204,6233.0,12,0,2,0,2.0
0,0.021532616,56,0,0.400742645,3500.0,9,0,1,0,0.0
0,0.546453546,23,0,0.652862363,820.0,3,0,0,0,0.0
0,0.0,51,0,0.756162558,1500.0,5,0,1,0,0.0
0,0.547909003,51,0,0.393542074,5109.0,6,0,2,0,1.0
0,0.128874845,46,0,0.106889311,10000.0,7,0,1,0,0.0
